threshold,sensitivity,specificity,precision,npv,f1,accuracy,youden_j
0.2857788944723618,0.8852772466539197,0.8955823293172691,0.8990291262135922,0.8814229249011858,0.8921001926782273,0.8903036238981391,0.7808595759711889
0.2907035175879397,0.8852772466539197,0.8975903614457831,0.9007782101167315,0.8816568047337278,0.892960462873674,0.89128305582762,0.7828676080997028
0.2956281407035176,0.8833652007648184,0.8975903614457831,0.9005847953216374,0.8799212598425197,0.8918918918918919,0.8903036238981391,0.7809555622106015
0.3005527638190955,0.8833652007648184,0.8975903614457831,0.9005847953216374,0.8799212598425197,0.8918918918918919,0.8903036238981391,0.7809555622106015
0.3054773869346734,0.8833652007648184,0.8995983935742972,0.90234375,0.8801571709233792,0.8927536231884058,0.89128305582762,0.7829635943391156
0.31040201005025125,0.8814531548757171,0.8995983935742972,0.9021526418786693,0.8784313725490196,0.8916827852998066,0.8903036238981391,0.7810515484500142
0.31532663316582915,0.8795411089866156,0.8995983935742972,0.9019607843137255,0.8767123287671232,0.8906098741529525,0.8893241919686582,0.7791395025609127
0.32025125628140705,0.8795411089866156,0.8995983935742972,0.9019607843137255,0.8767123287671232,0.8906098741529525,0.8893241919686582,0.7791395025609127
0.32517587939698495,0.8795411089866156,0.9016064257028112,0.9037328094302554,0.876953125,0.8914728682170543,0.8903036238981391,0.7811475346894268
0.33010050251256284,0.8795411089866156,0.9036144578313253,0.905511811023622,0.8771929824561403,0.8923375363724538,0.89128305582762,0.7831555668179409
0.33502512562814074,0.8795411089866156,0.9056224899598394,0.9072978303747534,0.877431906614786,0.8932038834951457,0.8922624877571009,0.7851635989464549
0.33994974874371864,0.8795411089866156,0.9056224899598394,0.9072978303747534,0.877431906614786,0.8932038834951457,0.8922624877571009,0.7851635989464549
0.3448743718592965,0.8795411089866156,0.9056224899598394,0.9072978303747534,0.877431906614786,0.8932038834951457,0.8922624877571009,0.7851635989464549
0.3497989949748744,0.8795411089866156,0.9056224899598394,0.9072978303747534,0.877431906614786,0.8932038834951457,0.8922624877571009,0.7851635989464549
